Name,University,Day,Time,Available
C1,The University of British Columbia,M,44,1
C1,The University of British Columbia,M,45,1
C1,The University of British Columbia,M,46,1
C1,The University of British Columbia,M,47,1
C1,The University of British Columbia,M,48,1
C1,The University of British Columbia,M,49,1
C1,The University of British Columbia,M,50,1
C1,The University of British Columbia,M,51,1
C1,The University of British Columbia,M,52,1
C1,The University of British Columbia,M,53,1
C1,The University of British Columbia,M,54,1
C1,The University of British Columbia,M,55,1
C1,The University of British Columbia,M,56,1
C1,The University of British Columbia,M,57,1
C1,The University of British Columbia,T,24,1
C1,The University of British Columbia,T,25,1
C1,The University of British Columbia,T,26,1
C1,The University of British Columbia,T,27,1
C1,The University of British Columbia,T,28,0
C1,The University of British Columbia,T,29,0
C1,The University of British Columbia,T,30,1
C1,The University of British Columbia,T,31,1
C1,The University of British Columbia,T,32,1
C1,The University of British Columbia,T,33,1
C1,The University of British Columbia,T,34,0
C1,The University of British Columbia,T,35,1
C1,The University of British Columbia,T,36,1
C1,The University of British Columbia,T,37,1
C1,The University of British Columbia,T,38,1
C1,The University of British Columbia,T,39,1
C1,The University of British Columbia,T,40,1
C1,The University of British Columbia,T,41,1
C1,The University of British Columbia,T,42,1
C1,The University of British Columbia,T,43,1
C1,The University of British Columbia,T,44,1
C1,The University of British Columbia,T,45,1
C1,The University of British Columbia,T,46,1
C1,The University of British Columbia,T,47,1
C1,The University of British Columbia,T,48,1
C1,The University of British Columbia,T,49,1
C1,The University of British Columbia,T,50,1
C1,The University of British Columbia,T,51,1
C1,The University of British Columbia,T,52,1
C1,The University of British Columbia,T,53,1
C1,The University of British Columbia,T,54,1
C1,The University of British Columbia,T,55,1
C1,The University of British Columbia,T,56,1
C1,The University of British Columbia,T,57,1
C1,The University of British Columbia,W,24,0
C1,The University of British Columbia,W,25,0
C1,The University of British Columbia,W,26,0
C1,The University of British Columbia,W,27,1
C1,The University of British Columbia,W,28,0
C1,The University of British Columbia,W,29,0
C1,The University of British Columbia,W,30,1
C1,The University of British Columbia,W,31,1
C1,The University of British Columbia,W,32,1
C1,The University of British Columbia,W,33,1
C1,The University of British Columbia,W,34,0
C1,The University of British Columbia,W,35,1
C1,The University of British Columbia,W,36,1
C1,The University of British Columbia,W,37,1
C1,The University of British Columbia,W,38,1
C1,The University of British Columbia,W,39,1
C1,The University of British Columbia,W,40,1
C1,The University of British Columbia,W,41,1
C1,The University of British Columbia,W,42,1
C1,The University of British Columbia,W,43,1
C1,The University of British Columbia,W,44,1
C1,The University of British Columbia,W,45,1
C1,The University of British Columbia,W,46,1
C1,The University of British Columbia,W,47,1
C1,The University of British Columbia,W,48,1
C1,The University of British Columbia,W,49,1
C1,The University of British Columbia,W,50,1
C1,The University of British Columbia,W,51,1
C1,The University of British Columbia,W,52,1
C1,The University of British Columbia,W,53,1
C1,The University of British Columbia,W,54,1
C1,The University of British Columbia,W,55,1
C1,The University of British Columbia,W,56,1
C1,The University of British Columbia,W,57,1
C1,The University of British Columbia,Th,24,1
C1,The University of British Columbia,Th,25,1
C1,The University of British Columbia,Th,26,1
C1,The University of British Columbia,Th,27,1
C1,The University of British Columbia,Th,28,0
C1,The University of British Columbia,Th,29,0
C1,The University of British Columbia,Th,30,1
C1,The University of British Columbia,Th,31,1
C1,The University of British Columbia,Th,32,1
C1,The University of British Columbia,Th,33,1
C1,The University of British Columbia,Th,34,0
C1,The University of British Columbia,Th,35,1
C1,The University of British Columbia,Th,36,1
C1,The University of British Columbia,Th,37,1
C1,The University of British Columbia,Th,38,1
C1,The University of British Columbia,Th,39,1
C1,The University of British Columbia,Th,40,1
C1,The University of British Columbia,Th,41,1
C1,The University of British Columbia,Th,42,1
C1,The University of British Columbia,Th,43,1
C1,The University of British Columbia,Th,44,1
C1,The University of British Columbia,Th,45,1
C1,The University of British Columbia,Th,46,1
C1,The University of British Columbia,Th,47,1
C1,The University of British Columbia,Th,48,1
C1,The University of British Columbia,Th,49,1
C1,The University of British Columbia,Th,50,1
C1,The University of British Columbia,Th,51,1
C1,The University of British Columbia,Th,52,1
C1,The University of British Columbia,Th,53,1
C1,The University of British Columbia,Th,54,1
C1,The University of British Columbia,Th,55,1
C1,The University of British Columbia,Th,56,1
C1,The University of British Columbia,Th,57,1
C1,The University of British Columbia,F,24,1
C1,The University of British Columbia,F,25,1
C1,The University of British Columbia,F,26,1
C1,The University of British Columbia,F,27,1
C1,The University of British Columbia,F,28,0
C1,The University of British Columbia,F,29,0
C1,The University of British Columbia,F,30,1
C1,The University of British Columbia,F,31,1
C1,The University of British Columbia,F,32,1
C1,The University of British Columbia,F,33,1
C1,The University of British Columbia,F,34,0
C1,The University of British Columbia,F,35,1
C1,The University of British Columbia,F,36,1
C1,The University of British Columbia,F,37,1
C1,The University of British Columbia,F,38,1
C1,The University of British Columbia,F,39,1
C1,The University of British Columbia,F,40,1
C1,The University of British Columbia,F,41,1
C1,The University of British Columbia,F,42,1
C1,The University of British Columbia,F,43,1
C1,The University of British Columbia,F,44,1
C1,The University of British Columbia,F,45,1
C1,The University of British Columbia,F,46,1
C1,The University of British Columbia,F,47,1
C1,The University of British Columbia,F,48,1
C1,The University of British Columbia,F,49,1
C1,The University of British Columbia,F,50,1
C1,The University of British Columbia,F,51,1
C1,The University of British Columbia,F,52,1
C1,The University of British Columbia,F,53,1
C1,The University of British Columbia,F,54,1
C1,The University of British Columbia,F,55,1
C1,The University of British Columbia,F,56,1
C1,The University of British Columbia,F,57,1
C2,University of Calgary,M,24,1
C2,University of Calgary,M,25,1
C2,University of Calgary,M,26,1
C2,University of Calgary,M,27,1
C2,University of Calgary,M,28,1
C2,University of Calgary,M,29,1
C2,University of Calgary,M,30,1
C2,University of Calgary,M,31,0
C2,University of Calgary,M,32,0
C2,University of Calgary,M,33,1
C2,University of Calgary,M,34,1
C2,University of Calgary,M,35,1
C2,University of Calgary,M,36,1
C2,University of Calgary,M,37,0
C2,University of Calgary,M,38,1
C2,University of Calgary,M,39,1
C2,University of Calgary,M,40,1
C2,University of Calgary,M,41,1
C2,University of Calgary,M,42,1
C2,University of Calgary,M,43,1
C2,University of Calgary,M,44,1
C2,University of Calgary,M,45,1
C2,University of Calgary,M,46,1
C2,University of Calgary,M,47,1
C2,University of Calgary,M,48,1
C2,University of Calgary,M,49,1
C2,University of Calgary,M,50,1
C2,University of Calgary,M,51,1
C2,University of Calgary,M,52,1
C2,University of Calgary,M,53,1
C2,University of Calgary,M,54,1
C2,University of Calgary,M,55,1
C2,University of Calgary,M,56,1
C2,University of Calgary,M,57,1
C2,University of Calgary,T,24,1
C2,University of Calgary,T,25,1
C2,University of Calgary,T,26,1
C2,University of Calgary,T,27,1
C2,University of Calgary,T,28,1
C2,University of Calgary,T,29,1
C2,University of Calgary,T,30,1
C2,University of Calgary,T,31,0
C2,University of Calgary,T,32,0
C2,University of Calgary,T,33,1
C2,University of Calgary,T,34,1
C2,University of Calgary,T,35,1
C2,University of Calgary,T,36,0
C2,University of Calgary,T,37,0
C2,University of Calgary,T,38,0
C2,University of Calgary,T,39,0
C2,University of Calgary,T,40,0
C2,University of Calgary,T,41,0
C2,University of Calgary,T,42,1
C2,University of Calgary,T,43,1
C2,University of Calgary,T,44,1
C2,University of Calgary,T,45,1
C2,University of Calgary,T,46,1
C2,University of Calgary,T,47,1
C2,University of Calgary,T,48,1
C2,University of Calgary,T,49,1
C2,University of Calgary,T,50,1
C2,University of Calgary,T,51,1
C2,University of Calgary,T,52,1
C2,University of Calgary,T,53,1
C2,University of Calgary,T,54,1
C2,University of Calgary,T,55,1
C2,University of Calgary,T,56,1
C2,University of Calgary,T,57,1
C2,University of Calgary,W,24,1
C2,University of Calgary,W,25,1
C2,University of Calgary,W,26,1
C2,University of Calgary,W,27,1
C2,University of Calgary,W,28,1
C2,University of Calgary,W,29,1
C2,University of Calgary,W,30,1
C2,University of Calgary,W,31,0
C2,University of Calgary,W,32,0
C2,University of Calgary,W,33,1
C2,University of Calgary,W,34,1
C2,University of Calgary,W,35,1
C2,University of Calgary,W,36,1
C2,University of Calgary,W,37,0
C2,University of Calgary,W,38,1
C2,University of Calgary,W,39,1
C2,University of Calgary,W,40,1
C2,University of Calgary,W,41,1
C2,University of Calgary,W,42,1
C2,University of Calgary,W,43,1
C2,University of Calgary,W,44,1
C2,University of Calgary,W,45,1
C2,University of Calgary,W,46,1
C2,University of Calgary,W,47,1
C2,University of Calgary,W,48,1
C2,University of Calgary,W,49,1
C2,University of Calgary,W,50,1
C2,University of Calgary,W,51,1
C2,University of Calgary,W,52,1
C2,University of Calgary,W,53,1
C2,University of Calgary,W,54,1
C2,University of Calgary,W,55,1
C2,University of Calgary,W,56,1
C2,University of Calgary,W,57,1
C2,University of Calgary,Th,24,1
C2,University of Calgary,Th,25,1
C2,University of Calgary,Th,26,1
C2,University of Calgary,Th,27,1
C2,University of Calgary,Th,28,1
C2,University of Calgary,Th,29,1
C2,University of Calgary,Th,30,1
C2,University of Calgary,Th,31,0
C2,University of Calgary,Th,32,0
C2,University of Calgary,Th,33,1
C2,University of Calgary,Th,34,1
C2,University of Calgary,Th,35,1
C2,University of Calgary,Th,36,0
C2,University of Calgary,Th,37,0
C2,University of Calgary,Th,38,0
C2,University of Calgary,Th,39,0
C2,University of Calgary,Th,40,0
C2,University of Calgary,Th,41,0
C2,University of Calgary,Th,42,1
C2,University of Calgary,Th,43,1
C2,University of Calgary,Th,44,1
C2,University of Calgary,Th,45,1
C2,University of Calgary,Th,46,1
C2,University of Calgary,Th,47,1
C2,University of Calgary,Th,48,1
C2,University of Calgary,Th,49,1
C2,University of Calgary,Th,50,1
C2,University of Calgary,Th,51,1
C2,University of Calgary,Th,52,1
C2,University of Calgary,Th,53,1
C2,University of Calgary,Th,54,1
C2,University of Calgary,Th,55,1
C2,University of Calgary,Th,56,1
C2,University of Calgary,Th,57,1
C2,University of Calgary,F,24,1
C2,University of Calgary,F,25,1
C2,University of Calgary,F,26,1
C2,University of Calgary,F,27,1
C2,University of Calgary,F,28,1
C2,University of Calgary,F,29,1
C2,University of Calgary,F,30,1
C2,University of Calgary,F,31,0
C2,University of Calgary,F,32,0
C2,University of Calgary,F,33,1
C2,University of Calgary,F,34,1
C2,University of Calgary,F,35,1
C2,University of Calgary,F,36,1
C2,University of Calgary,F,37,0
C2,University of Calgary,F,38,1
C2,University of Calgary,F,39,1
C2,University of Calgary,F,40,1
C2,University of Calgary,F,41,1
C2,University of Calgary,F,42,1
C2,University of Calgary,F,43,1
C2,University of Calgary,F,44,1
C2,University of Calgary,F,45,1
C2,University of Calgary,F,46,1
C2,University of Calgary,F,47,1
C2,University of Calgary,F,48,1
C2,University of Calgary,F,49,1
C2,University of Calgary,F,50,1
C2,University of Calgary,F,51,1
C2,University of Calgary,F,52,1
C2,University of Calgary,F,53,1
C2,University of Calgary,F,54,1
C2,University of Calgary,F,55,1
C2,University of Calgary,F,56,1
C2,University of Calgary,F,57,1
C3,National Research Council Canada,M,24,1
C3,National Research Council Canada,M,25,1
C3,National Research Council Canada,M,26,1
C3,National Research Council Canada,M,27,1
C3,National Research Council Canada,M,28,0
C3,National Research Council Canada,M,29,1
C3,National Research Council Canada,M,30,1
C3,National Research Council Canada,M,31,1
C3,National Research Council Canada,M,32,1
C3,National Research Council Canada,M,33,1
C3,National Research Council Canada,M,34,1
C3,National Research Council Canada,M,35,1
C3,National Research Council Canada,M,36,1
C3,National Research Council Canada,M,37,0
C3,National Research Council Canada,M,38,0
C3,National Research Council Canada,M,39,0
C3,National Research Council Canada,M,40,0
C3,National Research Council Canada,M,41,0
C3,National Research Council Canada,M,42,0
C3,National Research Council Canada,M,43,0
C3,National Research Council Canada,M,44,0
C3,National Research Council Canada,M,45,1
C3,National Research Council Canada,M,46,1
C3,National Research Council Canada,M,47,1
C3,National Research Council Canada,M,48,1
C3,National Research Council Canada,M,49,1
C3,National Research Council Canada,M,50,1
C3,National Research Council Canada,M,51,1
C3,National Research Council Canada,M,52,1
C3,National Research Council Canada,M,53,1
C3,National Research Council Canada,M,54,1
C3,National Research Council Canada,M,55,1
C3,National Research Council Canada,M,56,1
C3,National Research Council Canada,M,57,1
C3,National Research Council Canada,T,24,1
C3,National Research Council Canada,T,25,1
C3,National Research Council Canada,T,26,1
C3,National Research Council Canada,T,27,1
C3,National Research Council Canada,T,28,0
C3,National Research Council Canada,T,29,1
C3,National Research Council Canada,T,30,1
C3,National Research Council Canada,T,31,1
C3,National Research Council Canada,T,32,1
C3,National Research Council Canada,T,33,1
C3,National Research Council Canada,T,34,1
C3,National Research Council Canada,T,35,1
C3,National Research Council Canada,T,36,1
C3,National Research Council Canada,T,37,0
C3,National Research Council Canada,T,38,0
C3,National Research Council Canada,T,39,1
C3,National Research Council Canada,T,40,1
C3,National Research Council Canada,T,41,1
C3,National Research Council Canada,T,42,1
C3,National Research Council Canada,T,43,0
C3,National Research Council Canada,T,44,1
C3,National Research Council Canada,T,45,1
C3,National Research Council Canada,T,46,1
C3,National Research Council Canada,T,47,1
C3,National Research Council Canada,T,48,1
C3,National Research Council Canada,T,49,1
C3,National Research Council Canada,T,50,1
C3,National Research Council Canada,T,51,1
C3,National Research Council Canada,T,52,1
C3,National Research Council Canada,T,53,1
C3,National Research Council Canada,T,54,1
C3,National Research Council Canada,T,55,1
C3,National Research Council Canada,T,56,1
C3,National Research Council Canada,T,57,1
C3,National Research Council Canada,W,24,1
C3,National Research Council Canada,W,25,1
C3,National Research Council Canada,W,26,1
C3,National Research Council Canada,W,27,1
C3,National Research Council Canada,W,28,0
C3,National Research Council Canada,W,29,1
C3,National Research Council Canada,W,30,1
C3,National Research Council Canada,W,31,1
C3,National Research Council Canada,W,32,1
C3,National Research Council Canada,W,33,1
C3,National Research Council Canada,W,34,1
C3,National Research Council Canada,W,35,1
C3,National Research Council Canada,W,36,1
C3,National Research Council Canada,W,37,0
C3,National Research Council Canada,W,38,0
C3,National Research Council Canada,W,39,0
C3,National Research Council Canada,W,40,0
C3,National Research Council Canada,W,41,0
C3,National Research Council Canada,W,42,0
C3,National Research Council Canada,W,43,0
C3,National Research Council Canada,W,44,0
C3,National Research Council Canada,W,45,1
C3,National Research Council Canada,W,46,1
C3,National Research Council Canada,W,47,1
C3,National Research Council Canada,W,48,1
C3,National Research Council Canada,W,49,1
C3,National Research Council Canada,W,50,1
C3,National Research Council Canada,W,51,1
C3,National Research Council Canada,W,52,1
C3,National Research Council Canada,W,53,1
C3,National Research Council Canada,W,54,1
C3,National Research Council Canada,W,55,1
C3,National Research Council Canada,W,56,1
C3,National Research Council Canada,W,57,1
C3,National Research Council Canada,Th,24,1
C3,National Research Council Canada,Th,25,1
C3,National Research Council Canada,Th,26,1
C3,National Research Council Canada,Th,27,1
C3,National Research Council Canada,Th,28,0
C3,National Research Council Canada,Th,29,1
C3,National Research Council Canada,Th,30,1
C3,National Research Council Canada,Th,31,1
C3,National Research Council Canada,Th,32,1
C3,National Research Council Canada,Th,33,1
C3,National Research Council Canada,Th,34,1
C3,National Research Council Canada,Th,35,1
C3,National Research Council Canada,Th,36,1
C3,National Research Council Canada,Th,37,0
C3,National Research Council Canada,Th,38,0
C3,National Research Council Canada,Th,39,1
C3,National Research Council Canada,Th,40,1
C3,National Research Council Canada,Th,41,1
C3,National Research Council Canada,Th,42,1
C3,National Research Council Canada,Th,43,0
C3,National Research Council Canada,Th,44,1
C3,National Research Council Canada,Th,45,1
C3,National Research Council Canada,Th,46,1
C3,National Research Council Canada,Th,47,1
C3,National Research Council Canada,Th,48,1
C3,National Research Council Canada,Th,49,1
C3,National Research Council Canada,Th,50,1
C3,National Research Council Canada,Th,51,1
C3,National Research Council Canada,Th,52,1
C3,National Research Council Canada,Th,53,1
C3,National Research Council Canada,Th,54,1
C3,National Research Council Canada,Th,55,1
C3,National Research Council Canada,Th,56,1
C3,National Research Council Canada,Th,57,1
C3,National Research Council Canada,F,24,1
C3,National Research Council Canada,F,25,1
C3,National Research Council Canada,F,26,1
C3,National Research Council Canada,F,27,1
C3,National Research Council Canada,F,28,0
C3,National Research Council Canada,F,29,1
C3,National Research Council Canada,F,30,1
C3,National Research Council Canada,F,31,1
C3,National Research Council Canada,F,32,1
C3,National Research Council Canada,F,33,1
C3,National Research Council Canada,F,34,1
C3,National Research Council Canada,F,35,1
C3,National Research Council Canada,F,36,1
C3,National Research Council Canada,F,37,0
C3,National Research Council Canada,F,38,0
C3,National Research Council Canada,F,39,1
C3,National Research Council Canada,F,40,1
C3,National Research Council Canada,F,41,1
C3,National Research Council Canada,F,42,1
C3,National Research Council Canada,F,43,0
C3,National Research Council Canada,F,44,1
C3,National Research Council Canada,F,45,1
C3,National Research Council Canada,F,46,1
C3,National Research Council Canada,F,47,1
C3,National Research Council Canada,F,48,1
C3,National Research Council Canada,F,49,1
C3,National Research Council Canada,F,50,1
C3,National Research Council Canada,F,51,1
C3,National Research Council Canada,F,52,1
C3,National Research Council Canada,F,53,1
C3,National Research Council Canada,F,54,1
C3,National Research Council Canada,F,55,1
C3,National Research Council Canada,F,56,1
C3,National Research Council Canada,F,57,1
C4,York University,M,24,1
C4,York University,M,25,1
C4,York University,M,26,1
C4,York University,M,27,1
C4,York University,M,28,0
C4,York University,M,29,1
C4,York University,M,30,1
C4,York University,M,31,1
C4,York University,M,32,1
C4,York University,M,33,1
C4,York University,M,34,1
C4,York University,M,35,1
C4,York University,M,36,1
C4,York University,M,37,0
C4,York University,M,38,0
C4,York University,M,39,1
C4,York University,M,40,1
C4,York University,M,41,1
C4,York University,M,42,1
C4,York University,M,43,0
C4,York University,M,44,1
C4,York University,M,45,1
C4,York University,M,46,1
C4,York University,M,47,1
C4,York University,M,48,1
C4,York University,M,49,1
C4,York University,M,50,1
C4,York University,M,51,1
C4,York University,M,52,1
C4,York University,M,53,1
C4,York University,M,54,1
C4,York University,M,55,1
C4,York University,M,56,1
C4,York University,M,57,1
C4,York University,T,24,1
C4,York University,T,25,1
C4,York University,T,26,1
C4,York University,T,27,0
C4,York University,T,28,0
C4,York University,T,29,0
C4,York University,T,30,0
C4,York University,T,31,0
C4,York University,T,32,0
C4,York University,T,33,1
C4,York University,T,34,1
C4,York University,T,35,1
C4,York University,T,36,1
C4,York University,T,37,0
C4,York University,T,38,0
C4,York University,T,39,1
C4,York University,T,40,1
C4,York University,T,41,1
C4,York University,T,42,1
C4,York University,T,43,0
C4,York University,T,44,1
C4,York University,T,45,1
C4,York University,T,46,1
C4,York University,T,47,1
C4,York University,T,48,1
C4,York University,T,49,1
C4,York University,T,50,1
C4,York University,T,51,1
C4,York University,T,52,1
C4,York University,T,53,1
C4,York University,T,54,1
C4,York University,T,55,1
C4,York University,T,56,1
C4,York University,T,57,1
C4,York University,W,24,1
C4,York University,W,25,1
C4,York University,W,26,1
C4,York University,W,27,1
C4,York University,W,28,0
C4,York University,W,29,1
C4,York University,W,30,1
C4,York University,W,31,1
C4,York University,W,32,1
C4,York University,W,33,1
C4,York University,W,34,1
C4,York University,W,35,1
C4,York University,W,36,1
C4,York University,W,37,0
C4,York University,W,38,0
C4,York University,W,39,1
C4,York University,W,40,1
C4,York University,W,41,1
C4,York University,W,42,1
C4,York University,W,43,0
C4,York University,W,44,1
C4,York University,W,45,1
C4,York University,W,46,1
C4,York University,W,47,1
C4,York University,W,48,1
C4,York University,W,49,1
C4,York University,W,50,1
C4,York University,W,51,1
C4,York University,W,52,1
C4,York University,W,53,1
C4,York University,W,54,1
C4,York University,W,55,1
C4,York University,W,56,1
C4,York University,W,57,1
C4,York University,Th,24,1
C4,York University,Th,25,1
C4,York University,Th,26,1
C4,York University,Th,27,1
C4,York University,Th,28,0
C4,York University,Th,29,1
C4,York University,Th,30,1
C4,York University,Th,31,1
C4,York University,Th,32,1
C4,York University,Th,33,1
C4,York University,Th,34,1
C4,York University,Th,35,1
C4,York University,Th,36,1
C4,York University,Th,37,0
C4,York University,Th,38,0
C4,York University,Th,39,1
C4,York University,Th,40,1
C4,York University,Th,41,1
C4,York University,Th,42,1
C4,York University,Th,43,0
C4,York University,Th,44,1
C4,York University,Th,45,1
C4,York University,Th,46,1
C4,York University,Th,47,1
C4,York University,Th,48,1
C4,York University,Th,49,1
C4,York University,Th,50,1
C4,York University,Th,51,1
C4,York University,Th,52,1
C4,York University,Th,53,1
C4,York University,Th,54,1
C4,York University,Th,55,1
C4,York University,Th,56,1
C4,York University,Th,57,1
C4,York University,F,24,1
C4,York University,F,25,1
C4,York University,F,26,1
C4,York University,F,27,0
C4,York University,F,28,0
C4,York University,F,29,0
C4,York University,F,30,0
C4,York University,F,31,0
C4,York University,F,32,0
C4,York University,F,33,1
C4,York University,F,34,1
C4,York University,F,35,1
C4,York University,F,36,1
C4,York University,F,37,0
C4,York University,F,38,0
C4,York University,F,39,1
C4,York University,F,40,1
C4,York University,F,41,1
C4,York University,F,42,1
C4,York University,F,43,0
C4,York University,F,44,1
C4,York University,F,45,1
C4,York University,F,46,1
C4,York University,F,47,1
C4,York University,F,48,1
C4,York University,F,49,1
C4,York University,F,50,1
C4,York University,F,51,1
C4,York University,F,52,1
C4,York University,F,53,1
C4,York University,F,54,1
C4,York University,F,55,1
C4,York University,F,56,1
C4,York University,F,57,1
C5,University of California – San Diego,M,24,1
C5,University of California – San Diego,M,25,1
C5,University of California – San Diego,M,26,1
C5,University of California – San Diego,M,27,1
C5,University of California – San Diego,M,28,0
C5,University of California – San Diego,M,29,0
C5,University of California – San Diego,M,30,1
C5,University of California – San Diego,M,31,1
C5,University of California – San Diego,M,32,1
C5,University of California – San Diego,M,33,1
C5,University of California – San Diego,M,34,0
C5,University of California – San Diego,M,35,1
C5,University of California – San Diego,M,36,1
C5,University of California – San Diego,M,37,1
C5,University of California – San Diego,M,38,1
C5,University of California – San Diego,M,39,1
C5,University of California – San Diego,M,40,1
C5,University of California – San Diego,M,41,1
C5,University of California – San Diego,M,42,1
C5,University of California – San Diego,M,43,1
C5,University of California – San Diego,M,44,1
C5,University of California – San Diego,M,45,1
C5,University of California – San Diego,M,46,1
C5,University of California – San Diego,M,47,1
C5,University of California – San Diego,M,48,1
C5,University of California – San Diego,M,49,1
C5,University of California – San Diego,M,50,1
C5,University of California – San Diego,M,51,1
C5,University of California – San Diego,M,52,1
C5,University of California – San Diego,M,53,1
C5,University of California – San Diego,M,54,1
C5,University of California – San Diego,M,55,1
C5,University of California – San Diego,M,56,1
C5,University of California – San Diego,M,57,1
C5,University of California – San Diego,T,24,1
C5,University of California – San Diego,T,25,1
C5,University of California – San Diego,T,26,1
C5,University of California – San Diego,T,27,1
C5,University of California – San Diego,T,28,0
C5,University of California – San Diego,T,29,0
C5,University of California – San Diego,T,30,1
C5,University of California – San Diego,T,31,1
C5,University of California – San Diego,T,32,1
C5,University of California – San Diego,T,33,1
C5,University of California – San Diego,T,34,0
C5,University of California – San Diego,T,35,1
C5,University of California – San Diego,T,36,1
C5,University of California – San Diego,T,37,1
C5,University of California – San Diego,T,38,1
C5,University of California – San Diego,T,39,1
C5,University of California – San Diego,T,40,1
C5,University of California – San Diego,T,41,1
C5,University of California – San Diego,T,42,1
C5,University of California – San Diego,T,43,1
C5,University of California – San Diego,T,44,1
C5,University of California – San Diego,T,45,1
C5,University of California – San Diego,T,46,1
C5,University of California – San Diego,T,47,1
C5,University of California – San Diego,T,48,1
C5,University of California – San Diego,T,49,1
C5,University of California – San Diego,T,50,1
C5,University of California – San Diego,T,51,1
C5,University of California – San Diego,T,52,1
C5,University of California – San Diego,T,53,1
C5,University of California – San Diego,T,54,1
C5,University of California – San Diego,T,55,1
C5,University of California – San Diego,T,56,1
C5,University of California – San Diego,T,57,1
C5,University of California – San Diego,W,24,1
C5,University of California – San Diego,W,25,1
C5,University of California – San Diego,W,26,1
C5,University of California – San Diego,W,27,1
C5,University of California – San Diego,W,28,0
C5,University of California – San Diego,W,29,0
C5,University of California – San Diego,W,30,1
C5,University of California – San Diego,W,31,1
C5,University of California – San Diego,W,32,1
C5,University of California – San Diego,W,33,1
C5,University of California – San Diego,W,34,0
C5,University of California – San Diego,W,35,1
C5,University of California – San Diego,W,36,1
C5,University of California – San Diego,W,37,1
C5,University of California – San Diego,W,38,1
C5,University of California – San Diego,W,39,1
C5,University of California – San Diego,W,40,1
C5,University of California – San Diego,W,41,1
C5,University of California – San Diego,W,42,1
C5,University of California – San Diego,W,43,1
C5,University of California – San Diego,W,44,1
C5,University of California – San Diego,W,45,1
C5,University of California – San Diego,W,46,1
C5,University of California – San Diego,W,47,1
C5,University of California – San Diego,W,48,1
C5,University of California – San Diego,W,49,1
C5,University of California – San Diego,W,50,1
C5,University of California – San Diego,W,51,1
C5,University of California – San Diego,W,52,1
C5,University of California – San Diego,W,53,1
C5,University of California – San Diego,W,54,1
C5,University of California – San Diego,W,55,1
C5,University of California – San Diego,W,56,1
C5,University of California – San Diego,W,57,1
C5,University of California – San Diego,Th,24,0
C5,University of California – San Diego,Th,25,0
C5,University of California – San Diego,Th,26,0
C5,University of California – San Diego,Th,27,1
C5,University of California – San Diego,Th,28,0
C5,University of California – San Diego,Th,29,0
C5,University of California – San Diego,Th,30,1
C5,University of California – San Diego,Th,31,1
C5,University of California – San Diego,Th,32,1
C5,University of California – San Diego,Th,33,1
C5,University of California – San Diego,Th,34,0
C5,University of California – San Diego,Th,35,1
C5,University of California – San Diego,Th,36,1
C5,University of California – San Diego,Th,37,1
C5,University of California – San Diego,Th,38,1
C5,University of California – San Diego,Th,39,1
C5,University of California – San Diego,Th,40,1
C5,University of California – San Diego,Th,41,1
C5,University of California – San Diego,Th,42,1
C5,University of California – San Diego,Th,43,1
C5,University of California – San Diego,Th,44,1
C5,University of California – San Diego,Th,45,1
C5,University of California – San Diego,Th,46,1
C5,University of California – San Diego,Th,47,1
C5,University of California – San Diego,Th,48,1
C5,University of California – San Diego,Th,49,1
C5,University of California – San Diego,Th,50,1
C5,University of California – San Diego,Th,51,1
C5,University of California – San Diego,Th,52,1
C5,University of California – San Diego,Th,53,1
C5,University of California – San Diego,Th,54,1
C5,University of California – San Diego,Th,55,1
C5,University of California – San Diego,Th,56,1
C5,University of California – San Diego,Th,57,1
C5,University of California – San Diego,F,24,1
C5,University of California – San Diego,F,25,1
C5,University of California – San Diego,F,26,1
C5,University of California – San Diego,F,27,1
C5,University of California – San Diego,F,28,0
C5,University of California – San Diego,F,29,0
C5,University of California – San Diego,F,30,1
C5,University of California – San Diego,F,31,1
C5,University of California – San Diego,F,32,1
C5,University of California – San Diego,F,33,1
C5,University of California – San Diego,F,34,0
C5,University of California – San Diego,F,35,1
C5,University of California – San Diego,F,36,1
C5,University of California – San Diego,F,37,1
C5,University of California – San Diego,F,38,1
C5,University of California – San Diego,F,39,1
C5,University of California – San Diego,F,40,1
C5,University of California – San Diego,F,41,1
C5,University of California – San Diego,F,42,1
C5,University of California – San Diego,F,43,1
C5,University of California – San Diego,F,44,1
C5,University of California – San Diego,F,45,1
C5,University of California – San Diego,F,46,1
C5,University of California – San Diego,F,47,1
C5,University of California – San Diego,F,48,1
C5,University of California – San Diego,F,49,1
C5,University of California – San Diego,F,50,1
C5,University of California – San Diego,F,51,1
C5,University of California – San Diego,F,52,1
C5,University of California – San Diego,F,53,1
C5,University of California – San Diego,F,54,1
C5,University of California – San Diego,F,55,1
C5,University of California – San Diego,F,56,1
C5,University of California – San Diego,F,57,1
C6,Université de Sherbrooke,M,24,1
C6,Université de Sherbrooke,M,25,1
C6,Université de Sherbrooke,M,26,1
C6,Université de Sherbrooke,M,27,1
C6,Université de Sherbrooke,M,28,0
C6,Université de Sherbrooke,M,29,1
C6,Université de Sherbrooke,M,30,1
C6,Université de Sherbrooke,M,31,1
C6,Université de Sherbrooke,M,32,1
C6,Université de Sherbrooke,M,33,1
C6,Université de Sherbrooke,M,34,1
